Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner
165_9,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.043,-96.394,0
165_10,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.043,-96.394,0
165_11,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.043,-96.394,0
165_12,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042,-96.394,0
165_13,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042,-96.395,0
165_14,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042,-96.396,0
165_15,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042,-96.398,0
165_16,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042,-96.398,0
166_1,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.013,-96.387,0
166_2,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.013,-96.387,0
166_3,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.013,-96.387,0
166_4,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.014,-96.387,0
166_5,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.015,-96.386,0
166_6,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016,-96.387,0
166_7,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016,-96.387,0
166_8,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016,-96.386,0
166_9,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016,-96.386,0
166_10,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.017,-96.385,0
167_1,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.350,0
167_2,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.926,-96.350,0
167_3,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.351,0
167_4,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.351,0
167_5,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.351,0
167_6,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.351,0
167_7,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.351,0
167_8,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.351,0
167_9,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926,-96.352,0
167_10,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.925,-96.353,0
167_11,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.925,-96.352,0
167_12,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.924,-96.352,0
168_1,Pipestone,2013,105,46,28_29,Split_Rock_Creek,in_channel,in-channel/MCB,"boulder, cobble, sand",43.878,-96.380,1
169_1,Pipestone,2013,105,44,17_18,Rock_River,in_channel,pool,"silt, gravel",43.894,-96.166,0
169_2,Pipestone,2013,105,44,17_18,Rock_River,in_channel,in-channel/MCB,"silt, gravel",43.894,-96.165,1
170_1,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.921,-95.932,0
170_2,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.919,-95.931,0
170_3,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918,-95.932,0
170_4,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918,-95.931,0
170_5,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918,-95.931,0
170_6,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918,-95.931,0
170_7,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918,-95.930,0
170_8,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918,-95.930,0
170_9,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.921,-95.931,0
170_10,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.921,-95.932,0
171_1,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,,43.820,-96.130,0
171_2,Rock,2013,104,44,8_9,Rock_River,in_channel,pool,"sand, gravel, silt",43.821,-96.135,0
171_3,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.820,-96.130,0
171_4,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.820,-96.130,0
171_5,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.821,-96.133,0
171_6,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.824,-96.135,0
171_7,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.824,-96.135,0
171_8,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.824,-96.135,0
171_9,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.824,-96.135,0
171_10,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.823,-96.136,0
172_1,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,pool,"sand, silt, muck",43.775,-96.171,0
172_2,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,pool,"sand, silt, muck",43.775,-96.171,0
172_3,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,pool,"sand, silt, muck",43.775,-96.171,0
172_4,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.774,-96.171,0
172_5,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.772,-96.172,0
172_6,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.772,-96.172,0
172_7,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.772,-96.172,0
172_8,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.770,-96.169,0
172_9,Rock,2013,104,44,30_31,Tributary_Rock_River,off_channel,"pool,","sand, silt, muck",43.770,-96.169,0
172_10,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.771,-96.169,0
172_11,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.770,-96.168,0
173_1,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.747,-96.201,0
173_2,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.201,0
173_3,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.201,0
173_4,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.198,0
173_5,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.198,0
173_6,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.749,-96.198,0
173_7,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.199,0
173_8,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.199,0
173_9,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.200,0
173_10,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748,-96.200,0
174_1,Rock,2013,103,44,8_9,Tributary_Rock_River,in_channel,pool,"gravel, sand, silt",43.733,-96.133,0
174_2,Rock,2013,103,44,8_9,Tributary_Rock_River,in_channel,pool,"gravel, sand, silt",43.733,-96.133,1
175_1,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,pool,"sand, silt, gravel",43.710,-96.112,0
175_2,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,pool,"sand, silt, gravel",43.710,-96.112,0
175_3,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,pool,"sand, silt, gravel",43.710,-96.112,0
175_4,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.710,-96.111,0
175_5,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.710,-96.108,0
175_6,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.710,-96.107,0
175_7,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.710,-96.107,0
175_8,Rock,2013,103,44,21_22,Champepadan_Creek,off_channel,pool/off-channel,"sand, silt, gravel",43.710,-96.107,1
176_1,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,pool,"silt, gravel",43.573,-96.064,0
176_2,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,pool,"silt, gravel",43.573,-96.064,0
176_3,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,pool,"silt, gravel",43.572,-96.064,0
176_4,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.572,-96.064,0
176_5,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.572,-96.064,0
176_6,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.572,-96.064,0
176_7,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.571,-96.064,0
176_8,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.571,-96.062,0
176_9,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.568,-96.063,0
176_10,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.568,-96.063,0
176_11,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.566,-96.064,0
176_12,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.566,-96.064,0
176_13,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.566,-96.064,0
177_1,Rock,2013,101,45,25,Rock_River,in_channel,pool,"sand, gravel, silt",43.526,-96.187,0
177_2,Rock,2013,101,45,25,Rock_River,in_channel,pool,"sand, gravel, silt",43.526,-96.187,0
177_3,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.525,-96.186,0
177_4,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.523,-96.186,0
177_5,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521,-96.185,0
177_6,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521,-96.185,0
177_7,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521,-96.185,0
177_8,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521,-96.184,0
177_9,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521,-96.184,0
177_10,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.527,-96.187,0
177_11,Rock,2013,101,45,25,Rock_River,in_channel,pool,"sand, gravel, silt",43.528,-96.188,0
177_12,Rock,2013,101,45,25,Rock_River,off_channel,pool/off-channel,"sand, gravel, silt",43.527,-96.190,0
178_1,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.514,-96.059,0
178_2,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.514,-96.058,0
178_3,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.514,-96.058,0
178_4,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.513,-96.058,0
178_5,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.514,-96.058,0
178_6,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.514,-96.058,0
178_7,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.514,-96.059,0
178_8,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.515,-96.058,0
178_9,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.519,-96.059,0
178_10,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.519,-96.059,0
178_11,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.521,-96.061,0
178_12,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.520,-96.061,0
179_1,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659,-95.905,0
179_2,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659,-95.904,0
179_3,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659,-95.905,0
179_4,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659,-95.904,0
179_5,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.657,-95.904,0
179_6,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.657,-95.904,0
179_7,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.656,-95.904,0
179_8,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.655,-95.904,0
179_9,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.655,-95.903,0
179_10,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.654,-95.900,0
179_11,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.655,-95.902,0
179_12,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.656,-95.899,0
180_1,Nobles,2013,101,42,26,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.528,-95.846,1
181_1,Lincoln,2014,110,46,21_28,Medary_Creek,in_channel,pool,"sand, gravel",44.313,-96.386,0
181_2,Lincoln,2014,110,46,21_28,Medary_Creek,in_channel,in-channel/MCB,"sand, gravel",44.313,-96.386,0
181_3,Lincoln,2014,110,46,21_28,Medary_Creek,in_channel,pool,"sand, gravel",44.313,-96.385,1
182_1,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,pool,"silt, gravel, sand",44.183,-96.382,0
182_2,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,pool,"silt, gravel, sand",44.183,-96.382,0
182_3,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.183,-96.382,0
182_4,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.183,-96.382,0
182_5,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.183,-96.382,0
182_6,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182,-96.382,0
182_7,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.182,-96.381,0
182_8,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.185,-96.383,0
182_9,Pipestone,2014,108,46,4_9,Willow_creek,off_channel,pool/off-channel,"silt, gravel, sand",44.186,-96.383,0
182_10,Pipestone,2014,108,46,4_9,Willow_creek,in_channel,in-channel/MCB,"silt, gravel, sand",44.186,-96.383,0
183_1,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.094,-96.175,0
183_2,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.094,-96.176,0
183_3,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.091,-96.177,0
183_4,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.090,-96.180,0
183_5,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.090,-96.180,0
183_6,Pipestone,2014,108,44,7,Rock_River,in_channel,in-channel/MCB,"muck, silt",44.089,-96.180,0
184_1,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,off,"silt, gravel, muck",43.994,-96.412,0
184_2,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool/off-channel,"silt, gravel, muck",43.994,-96.412,0
184_3,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool/off-channel,"silt, gravel, muck",43.993,-96.413,0
184_4,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool/off-channel,"silt, gravel, muck",43.993,-96.414,0
184_5,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,in-channel/MCB,"silt, gravel, muck",43.993,-96.413,0
184_6,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,in-channel/MCB,"silt, gravel, muck",43.992,-96.414,0
184_7,Pipestone,2014,106,46,7_8_18,Pipstone_Creek,in_channel,pool,"silt, gravel, muck",43.991,-96.414,1
185_1,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,pool,muck,43.925,-96.347,0
185_2,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,pool,muck,43.925,-96.347,0
185_3,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,pool,muck,43.925,-96.347,0
185_4,Pipestone,2014,105,46,2,Tributary_Split_Rock_Creek,off_channel,wetland,muck,43.927,-96.336,0
186_1,Pipestone,2014,105,45,9_10_16,Tributary_Poplar_Creek,in_channel,in-channel/MCB,"muck, silt",43.909,-96.245,0
186_2,Pipestone,2014,105,45,9_10_17,Tributary_Poplar_Creek,in_channel,in-channel/MCB,"muck, silt",43.909,-96.245,0
186_3,Pipestone,2014,105,45,9_10_18,Tributary_Poplar_Creek,off_channel,pool/off-channel,"muck, silt",43.910,-96.246,0
187_1,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.946,-96.143,0
187_2,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.946,-96.143,0
187_3,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.946,-96.142,0
187_4,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.949,-96.142,0
187_5,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.948,-96.142,0
187_6,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.949,-96.141,0
187_7,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.949,-96.141,0
187_8,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,pool,"gravel, ilt, muck",43.943,-96.140,0
187_9,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.943,-96.139,0
187_10,Pipestone,2014,106,44,33,Tributary_Rock_River,in_channel,in-channel/MCB,"gravel, ilt, muck",43.943,-96.139,0
188_1,Pipestone,2014,106,43,29,North_Branch_Chanarambie_Creek,in_channel,pool,"sand, gravel, silt, muck",43.866,-96.205,0
188_2,Pipestone,2014,106,43,30,North_Branch_Chanarambie_Creek,in_channel,pool,"sand, gravel, silt, muck",43.962,-96.038,1
189_1,Pipestone,2014,105,45,25_26,Poplar_Creek,in_channel,pool,"gravel, sand, muck",43.866,-96.205,0
189_2,Pipestone,2014,105,45,25_26,Poplar_Creek,in_channel,pool,"gravel, sand, muck",43.866,-96.205,1
190_1,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.865,-96.173,0
190_2,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.864,-96.173,0
190_3,Pipestone,2014,105,44,30_31,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.864,-96.174,0
